cliente;RespCampanha;TempoDesdeUltCompra;TempoRel;VlMedio;Pct_Vestuario;RegValorCli;RendaMensal
15491;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;III;1-Até  R1518
15694;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;III;1-Até  R1518
15897;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;III;1-Até  R1518
16100;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;III;1-Até  R1518
16303;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;III;1-Até  R1518
16506;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;III;1-Até  R1518
16709;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;III;1-Até  R1518
16912;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;III;1-Até  R1518
17115;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;III;1-Até  R1518
17318;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;III;1-Até  R1518
17521;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;III;1-Até  R1518
17724;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;III;1-Até  R1518
17927;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;III;1-Até  R1518
18130;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;III;1-Até  R1518
18333;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;III;1-Até  R1518
18536;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;III;1-Até  R1518
18739;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;III;1-Até  R1518
18942;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;III;1-Até  R1518
19145;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;III;1-Até  R1518
19348;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;III;1-Até  R1518
19551;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;III;1-Até  R1518
19754;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;III;1-Até  R1518
19957;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;III;1-Até  R1518
20160;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;III;1-Até  R1518
20363;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;III;1-Até  R1518
20566;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;III;1-Até  R1518
20769;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;III;1-Até  R1518
20972;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;III;1-Até  R1518
21175;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;III;1-Até  R1518
21378;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;III;1-Até  R1518
21581;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;III;1-Até  R1518
21784;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;III;1-Até  R1518
21987;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;III;1-Até  R1518
22190;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;III;1-Até  R1518
22393;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;III;1-Até  R1518
22596;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;III;1-Até  R1518
22799;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;III;1-Até  R1518
23002;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;III;1-Até  R1518
23205;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;III;1-Até  R1518
23408;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;III;1-Até  R1518
23611;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;III;1-Até  R1518
23814;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;III;1-Até  R1518
24017;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;III;1-Até  R1518
24220;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;III;1-Até  R1518
24423;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;III;1-Até  R1518
24626;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;III;1-Até  R1518
24829;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;III;1-Até  R1518
25032;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;III;1-Até  R1518
25235;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;III;1-Até  R1518
25438;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;III;1-Até  R1518
25641;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;III;1-Até  R1518
25844;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;III;1-Até  R1518
56;1;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
259;1;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
462;1;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
665;1;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
868;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
1071;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
1274;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
1477;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
1680;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
1883;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
2086;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
2289;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
2492;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
2695;1;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
2898;1;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
3101;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
3304;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
3507;1;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
3710;1;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
3913;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
4116;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
4319;1;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
4522;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
4725;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
4928;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
5131;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
5334;1;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
5537;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
5740;1;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
5943;1;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
6146;1;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
6349;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
6552;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
6755;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
6958;1;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
7161;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
7364;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
7567;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
7770;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
7973;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
8176;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
8379;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
8582;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
8785;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
8988;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
9191;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
9394;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
9597;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
9800;1;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
10003;1;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
10206;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
10409;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
10612;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
10815;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
11018;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
11221;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
11424;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
11627;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
11830;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
12033;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
12236;1;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
12439;1;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
12642;1;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
12845;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
13048;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
13251;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
13454;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
13657;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
13860;1;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
14063;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
14266;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
14469;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
14672;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
14875;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
15078;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
15281;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
15484;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
15687;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
15890;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
16093;1;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
16296;1;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
16499;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
16702;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
16905;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
17108;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
17311;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
17514;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
17717;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
17920;1;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
18123;1;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
18326;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
18529;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
18732;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
18935;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
19138;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
19341;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
19544;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
19747;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
19950;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
20153;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
20356;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
20559;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
20762;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
20965;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
21168;1;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
21371;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
21574;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
21777;1;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
21980;1;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
22183;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
22386;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
22589;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
22792;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
22995;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
23198;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
23401;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
23604;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
23807;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
24010;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
24213;1;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
24416;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
24619;1;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
24822;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
25025;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
25228;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
25431;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
25634;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
25837;0;4-Mais de 60 dias;2-1 a 3 anos;1-Até R$120;4-30% e mais;I;3-R$3000 a R$4500
97;1;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
300;1;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
503;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
706;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
909;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
1112;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
1315;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
1518;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
1721;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
1924;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
2127;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
2330;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
2533;1;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
2736;1;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
2939;1;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
3142;1;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
3345;1;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
3548;1;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
3751;1;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
3954;1;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
4157;1;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
4360;1;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
4563;1;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
4766;1;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
4969;1;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
5172;1;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
5375;1;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
5578;1;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
5781;1;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
5984;1;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
6187;1;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
6390;1;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
6593;1;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
6796;1;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
6999;1;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
7202;1;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
7405;1;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
7608;1;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
7811;1;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
8014;1;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
8217;1;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
8420;1;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
8623;1;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
8826;1;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
9029;1;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
9232;1;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
9435;1;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
9638;1;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
9841;1;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
10044;1;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
10247;1;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
10450;1;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
10653;1;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
10856;1;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
11059;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
11262;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
11465;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
11668;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
11871;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
12074;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
12277;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
12480;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
12683;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
12886;0;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
13089;1;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
13292;1;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
13495;1;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
13698;1;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
13901;1;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
14104;1;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
14307;1;2-30 a 45 dias;1-até 1 ano;1-Até R$120;1-Até 10%;II;1-Até  R1518
